Mod:Item:MetaData, Localized Name
gregtech:machine:1259, UHV 16A Dynamo Hatch
gregtech:machine:1270, Ultra Low Voltage Transformer
gregtech:machine:1271, Low Voltage Transformer
gregtech:machine:1272, Medium Voltage Transformer
gregtech:machine:1273, High Voltage Transformer
gregtech:machine:1274, Extreme Voltage Transformer
gregtech:machine:1275, Insane Voltage Transformer
gregtech:machine:1276, Ludicrous Voltage Transformer
gregtech:machine:1277, ZPM Voltage Transformer
gregtech:machine:1278, Ultimate Voltage Transformer
gregtech:machine:1285, Ultra Low Voltage Adjustable Transformer
gregtech:machine:1286, Low Voltage Adjustable Transformer
gregtech:machine:1287, Medium Voltage Adjustable Transformer
gregtech:machine:1288, High Voltage Adjustable Transformer
gregtech:machine:1289, Extreme Voltage Adjustable Transformer
gregtech:machine:1290, Insane Voltage Adjustable Transformer
gregtech:machine:1291, Ludicrous Voltage Adjustable Transformer
gregtech:machine:1292, ZPM Voltage Adjustable Transformer
gregtech:machine:1293, Ultimate Voltage Adjustable Transformer
gregtech:machine:1300, Ultra Low Voltage Diode
gregtech:machine:1301, Low Voltage Diode
gregtech:machine:1302, Medium Voltage Diode
gregtech:machine:1303, High Voltage Diode
gregtech:machine:1304, Extreme Voltage Diode
gregtech:machine:1305, Insane Voltage Diode
gregtech:machine:1306, Ludicrous Voltage Diode
gregtech:machine:1307, ZPM Voltage Diode
gregtech:machine:1308, Ultimate Voltage Diode
gregtech:machine:1309, UHV Voltage Diode
gregtech:machine:1315, Ultra Low Voltage 4x Battery Buffer
gregtech:machine:1316, Low Voltage 4x Battery Buffer
gregtech:machine:1317, Medium Voltage 4x Battery Buffer
gregtech:machine:1318, High Voltage 4x Battery Buffer
gregtech:machine:1319, Extreme Voltage 4x Battery Buffer
gregtech:machine:1320, Insane Voltage 4x Battery Buffer
gregtech:machine:1321, Ludicrous Voltage 4x Battery Buffer
gregtech:machine:1322, ZPM Voltage 4x Battery Buffer
gregtech:machine:1323, Ultimate Voltage 4x Battery Buffer
gregtech:machine:1324, UHV Voltage 4x Battery Buffer
gregtech:machine:1325, Ultra Low Voltage 8x Battery Buffer
gregtech:machine:1326, Low Voltage 8x Battery Buffer
gregtech:machine:1327, Medium Voltage 8x Battery Buffer
gregtech:machine:1328, High Voltage 8x Battery Buffer
gregtech:machine:1329, Extreme Voltage 8x Battery Buffer
gregtech:machine:1330, Insane Voltage 8x Battery Buffer
gregtech:machine:1331, Ludicrous Voltage 8x Battery Buffer
gregtech:machine:1332, ZPM Voltage 8x Battery Buffer
gregtech:machine:1333, Ultimate Voltage 8x Battery Buffer
gregtech:machine:1334, UHV Voltage 8x Battery Buffer
gregtech:machine:1335, Ultra Low Voltage 16x Battery Buffer
gregtech:machine:1336, Low Voltage 16x Battery Buffer
gregtech:machine:1337, Medium Voltage 16x Battery Buffer
gregtech:machine:1338, High Voltage 16x Battery Buffer
gregtech:machine:1339, Extreme Voltage 16x Battery Buffer
gregtech:machine:1340, Insane Voltage 16x Battery Buffer
gregtech:machine:1341, Ludicrous Voltage 16x Battery Buffer
gregtech:machine:1342, ZPM Voltage 16x Battery Buffer
gregtech:machine:1343, Ultimate Voltage 16x Battery Buffer
gregtech:machine:1344, UHV Voltage 16x Battery Buffer
gregtech:machine:1375, Ultra Low Voltage Turbo Charger
gregtech:machine:1376, Low Voltage Turbo Charger
gregtech:machine:1377, Medium Voltage Turbo Charger
gregtech:machine:1378, High Voltage Turbo Charger
gregtech:machine:1379, Extreme Voltage Turbo Charger
gregtech:machine:1380, Insane Voltage Turbo Charger
gregtech:machine:1381, Ludicrous Voltage Turbo Charger
gregtech:machine:1382, ZPM Voltage Turbo Charger
gregtech:machine:1383, Ultimate Voltage Turbo Charger
gregtech:machine:1384, UHV Voltage Turbo Charger
gregtech:machine:1390, Basic World Accelerator
gregtech:machine:1391, Advanced World Accelerator
gregtech:machine:1392, Advanced World Accelerator II
gregtech:machine:1393, Advanced World Accelerator III
gregtech:machine:1394, Elite World Accelerator
gregtech:machine:1395, Elite World Accelerator II
gregtech:machine:1396, Elite World Accelerator III
gregtech:machine:1397, Elite World Accelerator IV
gregtech:machine:1398, Machine Access Interface
gregtech:machine:1510, Basic Buffer
gregtech:machine:1511, Advanced Buffer
gregtech:machine:1512, Advanced Buffer II
gregtech:machine:1515, Basic Fisher
gregtech:machine:1516, Advanced Fisher
gregtech:machine:1517, Advanced Fisher II
gregtech:machine:1518, Advanced Fisher III
gregtech:machine:1530, Basic Pump
gregtech:machine:1531, Advanced Pump
gregtech:machine:1532, Advanced Pump II
gregtech:machine:1533, Advanced Pump III
gregtech:machine:1560, Super Chest I
gregtech:machine:1561, Super Chest II
gregtech:machine:1562, Super Chest III
gregtech:machine:1563, Super Chest IV
gregtech:machine:1564, Super Chest V
gregtech:machine:1570, Quantum Chest I
gregtech:machine:1571, Quantum Chest II
gregtech:machine:1572, Quantum Chest III
gregtech:machine:1573, Quantum Chest IV
gregtech:machine:1574, Quantum Chest V
gregtech:machine:1575, Super Tank I
gregtech:machine:1576, Super Tank II
gregtech:machine:1577, Super Tank III
gregtech:machine:1578, Super Tank IV
gregtech:machine:1579, Super Tank V
gregtech:machine:1585, Quantum Tank I
gregtech:machine:1586, Quantum Tank II
gregtech:machine:1587, Quantum Tank III
gregtech:machine:1588, Quantum Tank IV
gregtech:machine:1589, Quantum Tank V
gregtech:machine:1590, Basic Block Breaker
gregtech:machine:1591, Advanced Block Breaker
gregtech:machine:1592, Advanced Block Breaker II
gregtech:machine:1593, Advanced Block Breaker III
gregtech:machine:1596, Wooden Tank Valve
gregtech:machine:1597, Wooden Multiblock Tank
gregtech:machine:1598, Steel Tank Valve
gregtech:machine:1599, Steel Multiblock Tank
gregtech:machine:1610, Wooden Barrel
gregtech:machine:1611, Bronze Drum
gregtech:machine:1612, Steel Drum
gregtech:machine:1613, Aluminium Drum
gregtech:machine:1614, Stainless Steel Drum
gregtech:machine:1625, Wooden Crate
gregtech:machine:1626, Bronze Crate
gregtech:machine:1627, Steel Crate
gregtech:machine:1628, Aluminium Crate
gregtech:machine:1629, Stainless Steel Crate
gregtech:machine:1630, Titanium Crate
gregtech:machine:1631, Tungstensteel Crate
gregtech:machine:1640, HV Rotor Holder
gregtech:machine:1641, EV Rotor Holder
gregtech:machine:1642, IV Rotor Holder
gregtech:machine:1643, LuV Rotor Holder
gregtech:machine:1644, ZPM Rotor Holder
gregtech:machine:1645, UV Rotor Holder
gregtech:machine:1646, Locked Safe
gregtech:machine:1647, Crafting Station
gregtech:machine:1648, Primitive Water Pump
gregtech:machine:1649, Pump Output Hatch
gregtech:machine:1650, Infinite GT Energy Unit Emitter
gregtech:machine:1651, Output Bus (Steam)
gregtech:machine:1652, Input Bus (Steam)
gregtech:machine:1653, Steam Hatch
gregtech:machine:1654, Maintenance Hatch
gregtech:machine:1655, Configurable Maintenance Hatch
gregtech:machine:1656, Automatic Maintenance Hatch
gregtech:machine:1657, LV Muffler Hatch
gregtech:machine:1658, MV Muffler Hatch
gregtech:machine:1659, HV Muffler Hatch
gregtech:machine:1660, EV Muffler Hatch
gregtech:machine:1661, IV Muffler Hatch
gregtech:machine:1662, LuV Muffler Hatch
gregtech:machine:1663, ZPM Muffler Hatch
gregtech:machine:1664, UV Muffler Hatch
gregtech:machine:1667, Monitor Screen
gregtech:machine:1668, Creative Quantum Chest
gregtech:machine:1669, Creative Quantum Tank
gregtech:machine:2000, Large Maceration Tower
gregtech:machine:2001, Alloy Blast Smelter
gregtech:machine:2002, Large Arc Smelter
gregtech:machine:2003, Large Assembling Factory
gregtech:machine:2004, Large Autoclave Chamber
gregtech:machine:2005, Large Material Press
gregtech:machine:2006, Large Brewing Vat
gregtech:machine:2007, Large Centrifuge Unit
gregtech:machine:2008, Large Chemical Bath
gregtech:machine:2009, Chemical Plant
gregtech:machine:2010, Large Extracting Machine
gregtech:machine:2011, Large Cutting Machine
gregtech:machine:2012, Large Fractionating Distillery
gregtech:machine:2013, Large Electrolysis Plant
gregtech:machine:2014, Large Electromagnet
gregtech:machine:2015, Large Extrusion Machine
gregtech:machine:2016, Large Solidification Array
gregtech:machine:2017, Large Mixing Vessel
gregtech:machine:2018, Large Packaging Machine
gregtech:machine:2019, Large Engraving Machine
gregtech:machine:2020, Large Sifting Funnel
gregtech:machine:2021, Large Wire Factory
gregtech:machine:2022, Electric Implosion Compressor
gregtech:machine:2025, Rotary Hearth Furnace
gregtech:machine:2026, Bulk Blast Chiller
gregtech:machine:2027, Industrial Steam Engine
gregtech:machine:2050, Elite Parallel Control Hatch
gregtech:machine:2051, Master Parallel Control Hatch
gregtech:machine:2052, Ultimate Parallel Control Hatch
gregtech:machine:2053, Super Parallel Control Hatch
gregtech:machine:2054, Primitive Voltage Control Unit
gregtech:machine:2055, Basic Voltage Control Unit
gregtech:machine:2056, Good Voltage Control Unit
gregtech:machine:2057, Advanced Voltage Control Unit
gregtech:machine:2058, Extreme Voltage Control Unit
gregtech:machine:2059, Elite Voltage Control Unit
gregtech:machine:2060, Master Voltage Control Unit
gregtech:machine:2061, Ultimate Voltage Control Unit
gregtech:machine:2062, Super Voltage Control Unit
gregtech:machine:2063, Infinite Voltage Control Unit
gregtech:wire_single:2, 1x Aluminium Wire
gregtech:wire_single:252, 1x Annealed Copper Wire
gregtech:wire_single:2011, 1x Black Steel Wire
gregtech:wire_single:2527, 1x Blue Alloy Wire
gregtech:wire_single:23, 1x Cobalt Wire
gregtech:wire_single:25, 1x Copper Wire
gregtech:wire_single:32001, 1x Crude Steel Wire
gregtech:wire_single:274, 1x Cupronickel Wire
gregtech:wire_single:277, 1x Electrum Wire
gregtech:wire_single:431, 1x Enriched Naquadah Trinium Europium Duranide Wire
gregtech:wire_single:33, 1x Europium Wire
gregtech:wire_single:41, 1x Gold Wire
gregtech:wire_single:342, 1x Graphene Wire
gregtech:wire_single:2516, 1x HSS-G Wire
gregtech:wire_single:429, 1x Indium Tin Barium Titanium Cuprate Wire
gregtech:wire_single:51, 1x Iron Wire
gregtech:wire_single:288, 1x Kanthal Wire
gregtech:wire_single:55, 1x Lead Wire
gregtech:wire_single:425, 1x Magnesium Diboride Wire
gregtech:wire_single:424, 1x Manganese Phosphide Wire
gregtech:wire_single:426, 1x Mercury Barium Calcium Cuprate Wire
gregtech:wire_single:124, 1x Naquadah Wire
gregtech:wire_single:2042, 1x Naquadah Alloy Wire
gregtech:wire_single:294, 1x Nichrome Wire
gregtech:wire_single:69, 1x Nickel Wire
gregtech:wire_single:295, 1x Niobium Nitride Wire
gregtech:wire_single:296, 1x Niobium-Titanium Wire
gregtech:wire_single:75, 1x Osmium Wire
gregtech:wire_single:80, 1x Platinum Wire
gregtech:wire_single:2517, 1x Red Alloy Wire
gregtech:wire_single:432, 1x Ruthenium Trinium Americium Neutronate Wire
gregtech:wire_single:428, 1x Samarium Iron Arsenic Oxide Wire
gregtech:wire_single:100, 1x Silver Wire
gregtech:wire_single:324, 1x Steel Wire
gregtech:wire_single:112, 1x Tin Wire
gregtech:wire_single:130, 1x Trinium Wire
gregtech:wire_single:128, 1x Tritanium Wire
gregtech:wire_single:115, 1x Tungsten Wire
gregtech:wire_single:2013, 1x Tungstensteel Wire
gregtech:wire_single:430, 1x Uranium Rhodium Dinaquadide Wire
gregtech:wire_single:427, 1x Uranium Triplatinum Wire
gregtech:wire_single:334, 1x Vanadium-Gallium Wire
gregtech:wire_single:338, 1x Yttrium Barium Cuprate Wire
gregtech:wire_double:2, 2x Aluminium Wire
gregtech:wire_double:252, 2x Annealed Copper Wire
gregtech:wire_double:2011, 2x Black Steel Wire
gregtech:wire_double:2527, 2x Blue Alloy Wire
gregtech:wire_double:23, 2x Cobalt Wire
gregtech:wire_double:25, 2x Copper Wire
gregtech:wire_double:32001, 2x Crude Steel Wire
gregtech:wire_double:274, 2x Cupronickel Wire
gregtech:wire_double:277, 2x Electrum Wire
gregtech:wire_double:431, 2x Enriched Naquadah Trinium Europium Duranide Wire
gregtech:wire_double:33, 2x Europium Wire
gregtech:wire_double:41, 2x Gold Wire
gregtech:wire_double:342, 2x Graphene Wire
gregtech:wire_double:2516, 2x HSS-G Wire
gregtech:wire_double:429, 2x Indium Tin Barium Titanium Cuprate Wire
gregtech:wire_double:51, 2x Iron Wire
gregtech:wire_double:288, 2x Kanthal Wire
gregtech:wire_double:55, 2x Lead Wire
gregtech:wire_double:425, 2x Magnesium Diboride Wire
gregtech:wire_double:424, 2x Manganese Phosphide Wire
gregtech:wire_double:426, 2x Mercury Barium Calcium Cuprate Wire
gregtech:wire_double:124, 2x Naquadah Wire
gregtech:wire_double:2042, 2x Naquadah Alloy Wire
gregtech:wire_double:294, 2x Nichrome Wire
gregtech:wire_double:69, 2x Nickel Wire
gregtech:wire_double:295, 2x Niobium Nitride Wire
gregtech:wire_double:296, 2x Niobium-Titanium Wire
gregtech:wire_double:75, 2x Osmium Wire
gregtech:wire_double:80, 2x Platinum Wire
gregtech:wire_double:2517, 2x Red Alloy Wire
gregtech:wire_double:432, 2x Ruthenium Trinium Americium Neutronate Wire
gregtech:wire_double:428, 2x Samarium Iron Arsenic Oxide Wire
gregtech:wire_double:100, 2x Silver Wire
gregtech:wire_double:324, 2x Steel Wire
gregtech:wire_double:112, 2x Tin Wire
gregtech:wire_double:130, 2x Trinium Wire
gregtech:wire_double:128, 2x Tritanium Wire
gregtech:wire_double:115, 2x Tungsten Wire
gregtech:wire_double:2013, 2x Tungstensteel Wire
gregtech:wire_double:430, 2x Uranium Rhodium Dinaquadide Wire
gregtech:wire_double:427, 2x Uranium Triplatinum Wire
gregtech:wire_double:334, 2x Vanadium-Gallium Wire
gregtech:wire_double:338, 2x Yttrium Barium Cuprate Wire
gregtech:wire_quadruple:2, 4x Aluminium Wire
gregtech:wire_quadruple:252, 4x Annealed Copper Wire
gregtech:wire_quadruple:2011, 4x Black Steel Wire
gregtech:wire_quadruple:2527, 4x Blue Alloy Wire
gregtech:wire_quadruple:23, 4x Cobalt Wire
gregtech:wire_quadruple:25, 4x Copper Wire
gregtech:wire_quadruple:32001, 4x Crude Steel Wire
gregtech:wire_quadruple:274, 4x Cupronickel Wire
gregtech:wire_quadruple:277, 4x Electrum Wire
gregtech:wire_quadruple:431, 4x Enriched Naquadah Trinium Europium Duranide Wire
gregtech:wire_quadruple:33, 4x Europium Wire
gregtech:wire_quadruple:41, 4x Gold Wire
gregtech:wire_quadruple:342, 4x Graphene Wire
gregtech:wire_quadruple:2516, 4x HSS-G Wire
gregtech:wire_quadruple:429, 4x Indium Tin Barium Titanium Cuprate Wire
gregtech:wire_quadruple:51, 4x Iron Wire
gregtech:wire_quadruple:288, 4x Kanthal Wire
gregtech:wire_quadruple:55, 4x Lead Wire
gregtech:wire_quadruple:425, 4x Magnesium Diboride Wire
gregtech:wire_quadruple:424, 4x Manganese Phosphide Wire
gregtech:wire_quadruple:426, 4x Mercury Barium Calcium Cuprate Wire
gregtech:wire_quadruple:124, 4x Naquadah Wire
gregtech:wire_quadruple:2042, 4x Naquadah Alloy Wire
gregtech:wire_quadruple:294, 4x Nichrome Wire
gregtech:wire_quadruple:69, 4x Nickel Wire
gregtech:wire_quadruple:295, 4x Niobium Nitride Wire
gregtech:wire_quadruple:296, 4x Niobium-Titanium Wire
gregtech:wire_quadruple:75, 4x Osmium Wire
gregtech:wire_quadruple:80, 4x Platinum Wire
gregtech:wire_quadruple:2517, 4x Red Alloy Wire
gregtech:wire_quadruple:432, 4x Ruthenium Trinium Americium Neutronate Wire
gregtech:wire_quadruple:428, 4x Samarium Iron Arsenic Oxide Wire
gregtech:wire_quadruple:100, 4x Silver Wire
gregtech:wire_quadruple:324, 4x Steel Wire
gregtech:wire_quadruple:112, 4x Tin Wire
gregtech:wire_quadruple:130, 4x Trinium Wire
gregtech:wire_quadruple:128, 4x Tritanium Wire
gregtech:wire_quadruple:115, 4x Tungsten Wire
gregtech:wire_quadruple:2013, 4x Tungstensteel Wire
gregtech:wire_quadruple:430, 4x Uranium Rhodium Dinaquadide Wire
gregtech:wire_quadruple:427, 4x Uranium Triplatinum Wire
gregtech:wire_quadruple:334, 4x Vanadium-Gallium Wire
gregtech:wire_quadruple:338, 4x Yttrium Barium Cuprate Wire
gregtech:wire_octal:2, 8x Aluminium Wire
gregtech:wire_octal:252, 8x Annealed Copper Wire
gregtech:wire_octal:2011, 8x Black Steel Wire
gregtech:wire_octal:2527, 8x Blue Alloy Wire
gregtech:wire_octal:23, 8x Cobalt Wire
gregtech:wire_octal:25, 8x Copper Wire
gregtech:wire_octal:32001, 8x Crude Steel Wire
gregtech:wire_octal:274, 8x Cupronickel Wire
gregtech:wire_octal:277, 8x Electrum Wire
gregtech:wire_octal:431, 8x Enriched Naquadah Trinium Europium Duranide Wire
gregtech:wire_octal:33, 8x Europium Wire
gregtech:wire_octal:41, 8x Gold Wire
gregtech:wire_octal:342, 8x Graphene Wire
gregtech:wire_octal:2516, 8x HSS-G Wire
gregtech:wire_octal:429, 8x Indium Tin Barium Titanium Cuprate Wire
gregtech:wire_octal:51, 8x Iron Wire
gregtech:wire_octal:288, 8x Kanthal Wire
gregtech:wire_octal:55, 8x Lead Wire
gregtech:wire_octal:425, 8x Magnesium Diboride Wire
gregtech:wire_octal:424, 8x Manganese Phosphide Wire
gregtech:wire_octal:426, 8x Mercury Barium Calcium Cuprate Wire
gregtech:wire_octal:124, 8x Naquadah Wire
gregtech:wire_octal:2042, 8x Naquadah Alloy Wire
gregtech:wire_octal:294, 8x Nichrome Wire
gregtech:wire_octal:69, 8x Nickel Wire
gregtech:wire_octal:295, 8x Niobium Nitride Wire
gregtech:wire_octal:296, 8x Niobium-Titanium Wire
gregtech:wire_octal:75, 8x Osmium Wire
gregtech:wire_octal:80, 8x Platinum Wire
gregtech:wire_octal:2517, 8x Red Alloy Wire
gregtech:wire_octal:432, 8x Ruthenium Trinium Americium Neutronate Wire
gregtech:wire_octal:428, 8x Samarium Iron Arsenic Oxide Wire
gregtech:wire_octal:100, 8x Silver Wire
gregtech:wire_octal:324, 8x Steel Wire
gregtech:wire_octal:112, 8x Tin Wire
gregtech:wire_octal:130, 8x Trinium Wire
gregtech:wire_octal:128, 8x Tritanium Wire
gregtech:wire_octal:115, 8x Tungsten Wire
gregtech:wire_octal:2013, 8x Tungstensteel Wire
gregtech:wire_octal:430, 8x Uranium Rhodium Dinaquadide Wire
gregtech:wire_octal:427, 8x Uranium Triplatinum Wire
gregtech:wire_octal:334, 8x Vanadium-Gallium Wire
gregtech:wire_octal:338, 8x Yttrium Barium Cuprate Wire
gregtech:wire_hex:2, 16x Aluminium Wire
